surah	ayah	word_index	morpheme_index	qac_ref	surface_ar	lemma_ar	root_ar	root_norm	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	number	gender
87	7	5	1	87:7:5:1	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~							
87	7	5	2	87:7:5:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
87	7	6	1	87:7:6:1	يَعْلَمُ	عَلِمَ	ع ل م	ع ل م	V	STEM	STEM|POS:V|IMPF|LEM:Ealima|ROOT:Elm|3MS	IMPF						
87	7	7	1	87:7:7:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
87	7	7	2	87:7:7:2	جَهْرَ	جَهْر	ج ه ر	ج ه ر	N	STEM	STEM|POS:N|LEM:jahor|ROOT:jhr|M|ACC							
87	7	8	1	87:7:8:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	7	8	2	87:7:8:2	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA							
87	7	9	1	87:7:9:1	يَخْفَىٰ	يَخْفَىٰ	خ ف ي	خ ف ي	V	STEM	STEM|POS:V|IMPF|LEM:yaxofaY`|ROOT:xfy|3MS	IMPF						
87	8	1	1	87:8:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	8	1	2	87:8:1:2	نُيَسِّرُ	يَسَّرَ	ي س ر	ي س ر	V	STEM	STEM|POS:V|IMPF|(II)|LEM:yas~ara|ROOT:ysr|1P	IMPF			II			
87	8	1	3	87:8:1:3	كَ				PRON	SUFFIX	SUFFIX|PRON:2MS							
87	8	2	1	87:8:2:1	لِ				P	PREFIX	PREFIX|l:P+							
87	8	2	2	87:8:2:2	لْ				DET	PREFIX	PREFIX|Al+							
87	8	2	3	87:8:2:3	يُسْرَىٰ	يُسْرَىٰ	ي س ر	ي س ر	N	STEM	STEM|POS:N|LEM:yusoraY`|ROOT:ysr|FS|GEN							
87	9	1	1	87:9:1:1	فَ				REM	PREFIX	PREFIX|f:REM+							
87	9	1	2	87:9:1:2	ذَكِّرْ	ذُكِّرَ	ذ ك ر	ذ ك ر	V	STEM	STEM|POS:V|IMPV|(II)|LEM:*uk~ira|ROOT:*kr|2MS	IMPV			II			
87	9	2	1	87:9:2:1	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in							
87	9	3	1	87:9:3:1	نَّفَعَتِ	نَفَعَ	ن ف ع	ن ف ع	V	STEM	STEM|POS:V|PERF|LEM:nafaEa|ROOT:nfE|3FS	PERF						
87	9	4	1	87:9:4:1	ٱل				DET	PREFIX	PREFIX|Al+							
87	9	4	2	87:9:4:2	ذِّكْرَىٰ	ذِكْرَىٰ	ذ ك ر	ذ ك ر	N	STEM	STEM|POS:N|LEM:*ikoraY`|ROOT:*kr|F|NOM							
87	10	1	1	87:10:1:1	سَ				FUT	PREFIX	PREFIX|sa+							
87	10	1	2	87:10:1:2	يَذَّكَّرُ	تَذَكَّرَ	ذ ك ر	ذ ك ر	V	STEM	STEM|POS:V|IMPF|(V)|LEM:ta*ak~ara|ROOT:*kr|3MS	IMPF			V			
87	10	2	1	87:10:2:1	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
87	10	3	1	87:10:3:1	يَخْشَىٰ	خَشِىَ	خ ش ي	خ ش ي	V	STEM	STEM|POS:V|IMPF|LEM:xa$iYa|ROOT:x$y|3MS	IMPF						
87	11	1	1	87:11:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	11	1	2	87:11:1:2	يَتَجَنَّبُ	يَتَجَنَّبُ	ج ن ب	ج ن ب	V	STEM	STEM|POS:V|IMPF|(V)|LEM:yatajan~abu|ROOT:jnb|3MS	IMPF			V			
87	11	1	3	87:11:1:3	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
87	11	2	1	87:11:2:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
87	11	2	2	87:11:2:2	أَشْقَى	أَشْقَى	ش ق و	ش ق و	N	STEM	STEM|POS:N|LEM:>a$oqaY|ROOT:$qw|MS|NOM							
87	12	1	1	87:12:1:1	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS							
87	12	2	1	87:12:2:1	يَصْلَى	يَصْلَى	ص ل ي	ص ل ي	V	STEM	STEM|POS:V|IMPF|LEM:yaSolaY|ROOT:Sly|3MS	IMPF						
87	12	3	1	87:12:3:1	ٱل				DET	PREFIX	PREFIX|Al+							
87	12	3	2	87:12:3:2	نَّارَ	نَار	ن و ر	ن و ر	N	STEM	STEM|POS:N|LEM:naAr|ROOT:nwr|F|ACC							
87	12	4	1	87:12:4:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
87	12	4	2	87:12:4:2	كُبْرَىٰ	كُبْرَىٰ	ك ب ر	ك ب ر	ADJ	STEM	STEM|POS:ADJ|LEM:kuboraY`|ROOT:kbr|F|ACC							
87	13	1	1	87:13:1:1	ثُمَّ	ثُمّ			CONJ	STEM	STEM|POS:CONJ|LEM:vum~							
87	13	2	1	87:13:2:1	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
87	13	3	1	87:13:3:1	يَمُوتُ	مَّاتَ	م و ت	م و ت	V	STEM	STEM|POS:V|IMPF|LEM:m~aAta|ROOT:mwt|3MS	IMPF						
87	13	4	1	87:13:4:1	فِي	فِى			P	STEM	STEM|POS:P|LEM:fiY							
87	13	4	2	87:13:4:2	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
87	13	5	1	87:13:5:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	13	5	2	87:13:5:2	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA							
87	13	6	1	87:13:6:1	يَحْيَىٰ	حَىَّ	ح ي ي	ح ي ي	V	STEM	STEM|POS:V|IMPF|LEM:HaY~a|ROOT:Hyy|3MS	IMPF						
87	14	1	1	87:14:1:1	قَدْ	قَد			CERT	STEM	STEM|POS:CERT|LEM:qad							
87	14	2	1	87:14:2:1	أَفْلَحَ	أَفْلَحَ	ف ل ح	ف ل ح	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>afolaHa|ROOT:flH|3MS	PERF			IV			
87	14	3	1	87:14:3:1	مَن	مَن			REL	STEM	STEM|POS:REL|LEM:man							
87	14	4	1	87:14:4:1	تَزَكَّىٰ	تَزَكَّىٰ	ز ك و	ز ك و	V	STEM	STEM|POS:V|PERF|(V)|LEM:tazak~aY`|ROOT:zkw|3MS	PERF			V			
87	15	1	1	87:15:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	15	1	2	87:15:1:2	ذَكَرَ	ذَكَرَ	ذ ك ر	ذ ك ر	V	STEM	STEM|POS:V|PERF|LEM:*akara|ROOT:*kr|3MS	PERF						
87	15	2	1	87:15:2:1	ٱسْمَ	ٱسْم	س م و	س م و	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|ACC							
87	15	3	1	87:15:3:1	رَبِّ	رَبّ	ر ب ب	ر ب ب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN							
87	15	3	2	87:15:3:2	هِۦ				PRON	SUFFIX	SUFFIX|PRON:3MS							
87	15	4	1	87:15:4:1	فَ				CONJ	PREFIX	PREFIX|f:CONJ+							
87	15	4	2	87:15:4:2	صَلَّىٰ	صَلَّىٰ	ص ل و	ص ل و	V	STEM	STEM|POS:V|PERF|(II)|LEM:Sal~aY`|ROOT:Slw|3MS	PERF			II			
87	16	1	1	87:16:1:1	بَلْ	بَل			RET	STEM	STEM|POS:RET|LEM:bal							
87	16	2	1	87:16:2:1	تُؤْثِرُ	آثَرَ	ء ث ر	ء ث ر	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:A^vara|ROOT:Avr|2MP	IMPF			IV			
87	16	2	2	87:16:2:2	ونَ				PRON	SUFFIX	SUFFIX|PRON:2MP							
87	16	3	1	87:16:3:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
87	16	3	2	87:16:3:2	حَيَوٰةَ	حَيَوٰة	ح ي ي	ح ي ي	N	STEM	STEM|POS:N|LEM:Hayaw`p|ROOT:Hyy|F|ACC							
87	16	4	1	87:16:4:1	ٱل				DET	PREFIX	PREFIX|Al+							
87	16	4	2	87:16:4:2	دُّنْيَا	دُّنْيَا	د ن و	د ن و	ADJ	STEM	STEM|POS:ADJ|LEM:d~unoyaA|ROOT:dnw|FS|ACC							
87	17	1	1	87:17:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	17	1	2	87:17:1:2	ٱلْ				DET	PREFIX	PREFIX|Al+							
87	17	1	3	87:17:1:3	ءَاخِرَةُ	آخِر	ء خ ر	ء خ ر	N	STEM	STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|NOM							
87	17	2	1	87:17:2:1	خَيْرٌ	خَيْر	خ ي ر	خ ي ر	N	STEM	STEM|POS:N|LEM:xayor|ROOT:xyr|MS|INDEF|NOM							
87	17	3	1	87:17:3:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	17	3	2	87:17:3:2	أَبْقَىٰٓ	أَبْقَىٰٓ	ب ق ي	ب ق ي	N	STEM	STEM|POS:N|LEM:>aboqaY`^|ROOT:bqy|NOM							
87	18	1	1	87:18:1:1	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~							
87	18	2	1	87:18:2:1	هَٰذَا	هَٰذَا			DEM	STEM	STEM|POS:DEM|LEM:ha`*aA|MS							
87	18	3	1	87:18:3:1	لَ				EMPH	PREFIX	PREFIX|l:EMPH+							
87	18	3	2	87:18:3:2	فِى	فِى			P	STEM	STEM|POS:P|LEM:fiY							
87	18	4	1	87:18:4:1	ٱل				DET	PREFIX	PREFIX|Al+							
87	18	4	2	87:18:4:2	صُّحُفِ	صُحُف	ص ح ف	ص ح ف	N	STEM	STEM|POS:N|LEM:SuHuf|ROOT:SHf|FP|GEN							
87	18	5	1	87:18:5:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
87	18	5	2	87:18:5:2	أُولَىٰ	أَوَّل	ء و ل	ء و ل	ADJ	STEM	STEM|POS:ADJ|LEM:>aw~al|ROOT:Awl|F|GEN							
87	19	1	1	87:19:1:1	صُحُفِ	صُحُف	ص ح ف	ص ح ف	N	STEM	STEM|POS:N|LEM:SuHuf|ROOT:SHf|FP|GEN							
87	19	2	1	87:19:2:1	إِبْرَٰهِيمَ	إِبْرَاهِيم			PN	STEM	STEM|POS:PN|LEM:<iboraAhiym|M|GEN							
87	19	3	1	87:19:3:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
87	19	3	2	87:19:3:2	مُوسَىٰ	مُوسَىٰ			PN	STEM	STEM|POS:PN|LEM:muwsaY`|M|GEN							
