surah	ayah	word_index	morpheme_index	qac_ref	surface_ar	lemma_ar	root_ar	root_norm	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	number	gender
99	3	1	2	99:3:1:2	قَالَ	قَالَ	ق و ل	ق و ل	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS	PERF						
99	3	2	1	99:3:2:1	ٱلْ				DET	PREFIX	PREFIX|Al+							
99	3	2	2	99:3:2:2	إِنسَٰنُ	إِنسَٰن	ء ن س	ء ن س	N	STEM	STEM|POS:N|LEM:<insa`n|ROOT:Ans|M|NOM							
99	3	3	1	99:3:3:1	مَا	مَا			INTG	STEM	STEM|POS:INTG|LEM:maA							
99	3	4	1	99:3:4:1	لَ				P	PREFIX	PREFIX|l:P+							
99	3	4	2	99:3:4:2	هَا				PRON	STEM	STEM|POS:PRON|3FS							
99	4	1	1	99:4:1:1	يَوْمَئِذٍ	يَوْمَئِذ			T	STEM	STEM|POS:T|LEM:yawoma}i*							
99	4	2	1	99:4:2:1	تُحَدِّثُ	تُحَدِّثُ	ح د ث	ح د ث	V	STEM	STEM|POS:V|IMPF|(II)|LEM:tuHad~ivu|ROOT:Hdv|3FS	IMPF			II			
99	4	3	1	99:4:3:1	أَخْبَارَ	أَخْبَار	خ ب ر	خ ب ر	N	STEM	STEM|POS:N|LEM:>axobaAr|ROOT:xbr|MP|ACC							
99	4	3	2	99:4:3:2	هَا				PRON	SUFFIX	SUFFIX|PRON:3FS							
99	5	1	1	99:5:1:1	بِ				P	PREFIX	PREFIX|bi+							
99	5	1	2	99:5:1:2	أَنَّ	أَنّ			ACC	STEM	STEM|POS:ACC|LEM:>an~|SP:<in~							
99	5	2	1	99:5:2:1	رَبَّ	رَبّ	ر ب ب	ر ب ب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|ACC							
99	5	2	2	99:5:2:2	كَ				PRON	SUFFIX	SUFFIX|PRON:2MS							
99	5	3	1	99:5:3:1	أَوْحَىٰ	أَوْحَىٰٓ	و ح ي	و ح ي	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>awoHaY`^|ROOT:wHy|3MS	PERF			IV			
99	5	4	1	99:5:4:1	لَ				P	PREFIX	PREFIX|l:P+							
99	5	4	2	99:5:4:2	هَا				PRON	STEM	STEM|POS:PRON|3FS							
99	6	1	1	99:6:1:1	يَوْمَئِذٍ	يَوْمَئِذ			T	STEM	STEM|POS:T|LEM:yawoma}i*							
99	6	2	1	99:6:2:1	يَصْدُرُ	يَصْدُرُ	ص د ر	ص د ر	V	STEM	STEM|POS:V|IMPF|LEM:yaSoduru|ROOT:Sdr|3MS	IMPF						
99	6	3	1	99:6:3:1	ٱل				DET	PREFIX	PREFIX|Al+							
99	6	3	2	99:6:3:2	نَّاسُ	نَّاس	ن و س	ن و س	N	STEM	STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|NOM							
99	6	4	1	99:6:4:1	أَشْتَاتًا	أَشْتَات	ش ت ت	ش ت ت	N	STEM	STEM|POS:N|LEM:>a$otaAt|ROOT:$tt|MP|INDEF|ACC							
99	6	5	1	99:6:5:1	لِّ				PRP	PREFIX	PREFIX|l:PRP+							
99	6	5	2	99:6:5:2	يُرَ	أَرَيْ	ر ء ي	ر ء ي	V	STEM	STEM|POS:V|IMPF|PASS|(IV)|LEM:>arayo|ROOT:rAy|3MP|MOOD:SUBJ	IMPF	SUBJ	PASS	IV			
99	6	5	3	99:6:5:3	وْا۟				PRON	SUFFIX	SUFFIX|PRON:3MP							
99	6	6	1	99:6:6:1	أَعْمَٰلَ	عَمَل	ع م ل	ع م ل	N	STEM	STEM|POS:N|LEM:Eamal|ROOT:Eml|MP|ACC							
99	6	6	2	99:6:6:2	هُمْ				PRON	SUFFIX	SUFFIX|PRON:3MP							
99	7	1	1	99:7:1:1	فَ				REM	PREFIX	PREFIX|f:REM+							
99	7	1	2	99:7:1:2	مَن	مَن			COND	STEM	STEM|POS:COND|LEM:man							
99	7	2	1	99:7:2:1	يَعْمَلْ	عَمِلَ	ع م ل	ع م ل	V	STEM	STEM|POS:V|IMPF|LEM:Eamila|ROOT:Eml|3MS|MOOD:JUS	IMPF	JUS					
99	7	3	1	99:7:3:1	مِثْقَالَ	مِثْقَال	ث ق ل	ث ق ل	N	STEM	STEM|POS:N|LEM:mivoqaAl|ROOT:vql|M|ACC							
99	7	4	1	99:7:4:1	ذَرَّةٍ	ذَرَّة	ذ ر ر	ذ ر ر	N	STEM	STEM|POS:N|LEM:*ar~ap|ROOT:*rr|F|INDEF|GEN							
99	7	5	1	99:7:5:1	خَيْرًا	خَيْر	خ ي ر	خ ي ر	N	STEM	STEM|POS:N|LEM:xayor|ROOT:xyr|MS|INDEF|ACC							
99	7	6	1	99:7:6:1	يَرَ	رَءَا	ر ء ي	ر ء ي	V	STEM	STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|3MS|MOOD:JUS	IMPF	JUS					
99	7	6	2	99:7:6:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
99	8	1	1	99:8:1:1	وَ				CONJ	PREFIX	PREFIX|w:CONJ+							
99	8	1	2	99:8:1:2	مَن	مَن			COND	STEM	STEM|POS:COND|LEM:man							
99	8	2	1	99:8:2:1	يَعْمَلْ	عَمِلَ	ع م ل	ع م ل	V	STEM	STEM|POS:V|IMPF|LEM:Eamila|ROOT:Eml|3MS|MOOD:JUS	IMPF	JUS					
99	8	3	1	99:8:3:1	مِثْقَالَ	مِثْقَال	ث ق ل	ث ق ل	N	STEM	STEM|POS:N|LEM:mivoqaAl|ROOT:vql|M|ACC							
99	8	4	1	99:8:4:1	ذَرَّةٍ	ذَرَّة	ذ ر ر	ذ ر ر	N	STEM	STEM|POS:N|LEM:*ar~ap|ROOT:*rr|F|INDEF|GEN							
99	8	5	1	99:8:5:1	شَرًّا	شَرّ	ش ر ر	ش ر ر	N	STEM	STEM|POS:N|LEM:$ar~|ROOT:$rr|MS|INDEF|ACC							
99	8	6	1	99:8:6:1	يَرَ	رَءَا	ر ء ي	ر ء ي	V	STEM	STEM|POS:V|IMPF|LEM:ra'aA|ROOT:rAy|3MS|MOOD:JUS	IMPF	JUS					
99	8	6	2	99:8:6:2	هُۥ				PRON	SUFFIX	SUFFIX|PRON:3MS							
