edge_id	source_position	target_position	edge_type	direction	confidence	exact_surface_span	evidence	reason
ae:v3:s048:005:pass1:attach:a7	q:48:5:7	q:48:5:10	subject	head-to-dependent	high	تَجْرِي | الْأَنْهَارُ	case_government;word_order	ٱلْأَنْهَارُ is nominative as the explicit subject of تَجْرِي.
ae:v3:s048:005:pass1:attach:a8	q:48:5:3	q:48:5:11	circumstantial	head-to-dependent	high	الْمُؤْمِنِينَ | خَالِدِينَ	case_government;local_syntax	خَالِدِينَ is an accusative ḥāl describing ٱلْمُؤْمِنِينَ and the conjoined believers.
ae:v3:s048:005:pass1:attach:a9	q:48:5:11	q:48:5:12	prep_complement	head-to-dependent	high	خَالِدِينَ	case_government;local_syntax	هَا in فِيهَا is governed by فِي as complement of خَالِدِينَ.
ae:v3:s048:005:pass1:attach:a10	q:48:5:2	q:48:5:14	conjoined	head-to-dependent	high	لِيُدْخِلَ | وَيُكَفِّرَ	parallelism;local_syntax	يُكَفِّرَ is coordinated with يُدْخِلَ in the subjunctive sequence.
ae:v3:s048:005:pass1:attach:a11	q:48:5:14	q:48:5:15	prep_complement	head-to-dependent	high	وَيُكَفِّرَ	case_government;local_syntax	هُمْ in عَنْهُمْ is governed by عَنْ as complement of يُكَفِّرَ.
ae:v3:s048:005:pass1:attach:a12	q:48:5:14	q:48:5:16	direct_object	head-to-dependent	high	وَيُكَفِّرَ | سَيِّئَاتِهِمْ	case_government;local_syntax	سَيِّئَاتِهِمْ is the misdeeds removed by يُكَفِّرَ.
ae:v3:s048:005:pass1:attach:a13	q:48:5:18	q:48:5:19	subject	head-to-dependent	high	وَكَانَ | ذَلِكَ	case_government;word_order	ذَلِكَ is the ism of كَانَ.
ae:v3:s048:005:pass1:attach:a14	q:48:5:22	q:48:5:20	adverbial	head-to-dependent	high	فَوْزَاً | عِنْدَ	local_syntax	عِندَ ٱللَّهِ locates the evaluation expressed by فَوْزًا.
ae:v3:s048:005:pass1:attach:a15	q:48:5:20	q:48:5:21	idafa	head-to-dependent	high	عِنْدَ | اللَّهِ	case_government;local_syntax	ٱللَّهِ is genitive after the construct adverb عِندَ.
ae:v3:s048:005:pass1:attach:a16	q:48:5:18	q:48:5:22	kana_predicate	head-to-dependent	high	وَكَانَ | فَوْزَاً	case_government;local_syntax	فَوْزًا is the accusative predicate of كَانَ.
ae:v3:s048:005:pass1:attach:a17	q:48:5:22	q:48:5:23	adjective	head-to-dependent	high	فَوْزَاً | عَظِيمَاً	agreement;local_syntax	عَظِيمًا agrees with فَوْزًا as its adjective.
ae:v3:s048:006:pass1:attach:a1	q:48:6:2	q:48:6:3	direct_object	head-to-dependent	high	وَيُعَذِّبَ | الْمُنَافِقِينَ	case_government;local_syntax	ٱلْمُنَافِقِينَ is accusative as object of يُعَذِّبَ.
ae:v3:s048:006:pass1:attach:a2	q:48:6:3	q:48:6:5	conjoined	head-to-dependent	high	الْمُنَافِقِينَ | وَالْمُنَافِقَاتِ	parallelism;local_syntax	وَٱلْمُنَافِقَاتِ is conjoined with ٱلْمُنَافِقِينَ.
ae:v3:s048:006:pass1:attach:a3	q:48:6:3	q:48:6:7	conjoined	head-to-dependent	high	الْمُنَافِقِينَ | وَالْمُشْرِكِينَ	parallelism;local_syntax	وَٱلْمُشْرِكِينَ joins the preceding object groups of يُعَذِّبَ.
ae:v3:s048:006:pass1:attach:a4	q:48:6:7	q:48:6:9	conjoined	head-to-dependent	high	وَالْمُشْرِكِينَ | وَالْمُشْرِكَاتِ	parallelism;local_syntax	وَٱلْمُشْرِكَاتِ is conjoined with ٱلْمُشْرِكِينَ.
ae:v3:s048:006:pass1:attach:a5	q:48:6:3	q:48:6:10	adjective	head-to-dependent	high	الْمُنَافِقِينَ | الظَّانِّينَ	agreement;local_syntax	ٱلظَّانِّينَ is accusative masculine plural and describes the preceding object groups headed by ٱلْمُنَافِقِينَ.
ae:v3:s048:006:pass1:attach:a6	q:48:6:10	q:48:6:12	prep_complement	head-to-dependent	high	الظَّانِّينَ | بِاللَّهِ	case_government;local_syntax	ٱللَّهِ is governed by بِ as complement of ٱلظَّانِّينَ.
ae:v3:s048:006:pass1:attach:a7	q:48:6:10	q:48:6:13	cognate_acc	head-to-dependent	high	الظَّانِّينَ | ظَنَّ	morphology;local_syntax	ظَنَّ ٱلسَّوْءِ gives the cognate accusative content for ٱلظَّانِّينَ.
ae:v3:s048:006:pass1:attach:a8	q:48:6:13	q:48:6:14	idafa	head-to-dependent	high	ظَنَّ | السَّوْءِ	morphology;local_syntax	ٱلسَّوْءِ is the genitive complement of the construct ظَنَّ.
ae:v3:s048:006:pass1:attach:a9	q:48:6:16	q:48:6:15	predication	head-to-dependent	high	دَائِرَةُ | عَلَيْهِمْ	word_order;local_syntax	عَلَيْهِمْ is the fronted predicate of دَائِرَةُ.
ae:v3:s048:006:pass1:attach:a10	q:48:6:16	q:48:6:15	prep_complement	head-to-dependent	high	دَائِرَةُ	case_government;local_syntax	هُمْ in عَلَيْهِمْ is governed by عَلَى in the fronted predicate.
ae:v3:s048:006:pass1:attach:a11	q:48:6:16	q:48:6:17	idafa	head-to-dependent	high	دَائِرَةُ | السَّوْءِ	morphology;local_syntax	ٱلسَّوْءِ is the genitive complement of دَائِرَةُ.
ae:v3:s048:006:pass1:attach:a12	q:48:6:19	q:48:6:20	subject	head-to-dependent	high	وَغَضِبَ | اللَّهُ	case_government;word_order	ٱللَّهُ is the explicit subject of غَضِبَ in context.
ae:v3:s048:006:pass1:attach:a13	q:48:6:19	q:48:6:21	prep_complement	head-to-dependent	high	وَغَضِبَ	case_government;local_syntax	هُمْ in عَلَيْهِمْ is governed by عَلَى as complement of غَضِبَ.
ae:v3:s048:006:pass1:attach:a14	q:48:6:23	q:48:6:23	direct_object	head-to-dependent	high	وَلَعَنَهُمْ	morphology;local_syntax	The هُمْ suffix on لَعَنَهُمْ is the object pronoun of the verb.
ae:v3:s048:006:pass1:attach:a15	q:48:6:23	q:48:6:20	subject	head-to-dependent	high	وَلَعَنَهُمْ | اللَّهُ	parallelism;local_syntax	ٱللَّهُ remains the explicit subject for the coordinated لَعَنَهُمْ.
ae:v3:s048:006:pass1:attach:a16	q:48:6:25	q:48:6:20	subject	head-to-dependent	high	وَأَعَدَّ | اللَّهُ	parallelism;local_syntax	ٱللَّهُ remains the explicit subject for the coordinated أَعَدَّ.
ae:v3:s048:006:pass1:attach:a17	q:48:6:25	q:48:6:27	prep_complement	head-to-dependent	high	وَأَعَدَّ | لَهُمْ	case_government;local_syntax	هُمْ is governed by لَ as the allocated recipient complement of أَعَدَّ.
ae:v3:s048:006:pass1:attach:a18	q:48:6:25	q:48:6:28	direct_object	head-to-dependent	high	وَأَعَدَّ | جَهَنَّمَ	case_government;local_syntax	جَهَنَّمَ is the direct object prepared by أَعَدَّ.
ae:v3:s048:006:pass1:attach:a19	q:48:6:30	q:48:6:31	accusative_specification	head-to-dependent	high	وَسَاءَتْ | مَصِيرَاً	case_government;local_syntax	مَصِيرًا specifies the dispraise expressed by سَاءَتْ.
ae:v3:s048:007:pass1:attach:a1	q:48:7:4	q:48:7:2	predication	head-to-dependent	high	جُنُودُ | وَلِلَّهِ	word_order;local_syntax	لِلَّهِ is the fronted predicate of جُنُودُ.
ae:v3:s048:007:pass1:attach:a2	q:48:7:4	q:48:7:3	prep_complement	head-to-dependent	high	جُنُودُ | وَلِلَّهِ	case_government;local_syntax	ٱللَّهِ is governed by the lām in the predicate لِلَّهِ.
ae:v3:s048:007:pass1:attach:a3	q:48:7:4	q:48:7:5	idafa	head-to-dependent	high	جُنُودُ | السَّمَاوَاتِ	morphology;local_syntax	ٱلسَّمَاوَاتِ is the genitive complement of the construct جُنُودُ.
ae:v3:s048:007:pass1:attach:a4	q:48:7:5	q:48:7:7	conjoined	head-to-dependent	high	السَّمَاوَاتِ | وَالْأَرْضِ	parallelism;local_syntax	وَٱلْأَرْضِ is conjoined with ٱلسَّمَاوَاتِ in the idafa complement.
ae:v3:s048:007:pass1:attach:a5	q:48:7:9	q:48:7:10	subject	head-to-dependent	high	وَكَانَ | اللَّهُ	case_government;word_order	ٱللَّهُ is the ism of كَانَ.
ae:v3:s048:007:pass1:attach:a6	q:48:7:9	q:48:7:11	kana_predicate	head-to-dependent	high	وَكَانَ | عَزِيزَاً	case_government;local_syntax	عَزِيزًا is an accusative predicate of كَانَ.
ae:v3:s048:007:pass1:attach:a7	q:48:7:9	q:48:7:12	kana_predicate	head-to-dependent	high	وَكَانَ | حَكِيمَاً	case_government;local_syntax	حَكِيمًا is a second accusative predicate of كَانَ.
ae:v3:s048:008:pass1:attach:a1	q:48:8:1	q:48:8:1	particle_complement	head-to-dependent	high		morphology;local_syntax	The نَا suffix in إِنَّا is the governed subject of إِنَّ.
ae:v3:s048:008:pass1:attach:a2	q:48:8:1	q:48:8:2	predication	head-to-dependent	high	إِنَّا | أَرْسَلْنَاكَ	local_syntax	أَرْسَلْنَاكَ شَاهِدًا وَمُبَشِّرًا وَنَذِيرًا supplies the predicate content of إِنَّا.
ae:v3:s048:008:pass1:attach:a3	q:48:8:2	q:48:8:2	direct_object	head-to-dependent	high	أَرْسَلْنَاكَ	morphology;local_syntax	The كَ suffix on أَرْسَلْنَاكَ is an object pronoun after the first-person plural subject marker.
ae:v3:s048:008:pass1:attach:a4	q:48:8:2	q:48:8:3	circumstantial	head-to-dependent	high	أَرْسَلْنَاكَ | شَاهِدَاً	case_government;local_syntax	شَاهِدًا is an accusative ḥāl describing the object of أَرْسَلْنَاكَ.
ae:v3:s048:008:pass1:attach:a5	q:48:8:3	q:48:8:5	conjoined	head-to-dependent	high	شَاهِدَاً | وَمُبَشِّرَاً	parallelism;local_syntax	وَمُبَشِّرًا is conjoined with شَاهِدًا as a second ḥāl.
ae:v3:s048:008:pass1:attach:a6	q:48:8:5	q:48:8:7	conjoined	head-to-dependent	high	وَمُبَشِّرَاً | وَنَذِيرَاً	parallelism;local_syntax	وَنَذِيرًا is conjoined with مُبَشِّرًا as another circumstantial role.
ae:v3:s048:009:pass1:attach:a1	q:48:9:1	q:48:9:2	particle_complement	head-to-dependent	high	لِتُؤْمِنُوا | لِتُؤْمِنُوا	case_government;local_syntax	لِ governs the subjunctive verb تُؤْمِنُوا.
ae:v3:s048:009:pass1:attach:a2	q:48:9:2	q:48:9:4	prep_complement	head-to-dependent	high	لِتُؤْمِنُوا | بِاللَّهِ	case_government;local_syntax	ٱللَّهِ is governed by بِ as complement of تُؤْمِنُوا.
ae:v3:s048:009:pass1:attach:a3	q:48:9:4	q:48:9:6	conjoined	head-to-dependent	high	بِاللَّهِ | وَرَسُولِهِ	parallelism;local_syntax	وَرَسُولِهِ is conjoined with ٱللَّهِ as a second object of belief under بِ.
ae:v3:s048:009:pass1:attach:a4	q:48:9:2	q:48:9:8	conjoined	head-to-dependent	high	لِتُؤْمِنُوا | وَتُعَزِّرُوهُ	parallelism;local_syntax	تُعَزِّرُوهُ is coordinated with تُؤْمِنُوا in the same subjunctive sequence.
ae:v3:s048:009:pass1:attach:a5	q:48:9:8	q:48:9:8	direct_object	head-to-dependent	high	وَتُعَزِّرُوهُ	morphology;local_syntax	The هُ suffix on تُعَزِّرُوهُ is the object pronoun of the verb.
ae:v3:s048:009:pass1:attach:a6	q:48:9:8	q:48:9:10	conjoined	head-to-dependent	high	وَتُعَزِّرُوهُ | وَتُوَقِّرُوهُ	parallelism;local_syntax	تُوَقِّرُوهُ is coordinated with تُعَزِّرُوهُ.
ae:v3:s048:009:pass1:attach:a7	q:48:9:10	q:48:9:10	direct_object	head-to-dependent	high	وَتُوَقِّرُوهُ	morphology;local_syntax	The هُ suffix on تُوَقِّرُوهُ is the object pronoun of the verb.
ae:v3:s048:009:pass1:attach:a8	q:48:9:10	q:48:9:12	conjoined	head-to-dependent	high	وَتُوَقِّرُوهُ | وَتُسَبِّحُوهُ	parallelism;local_syntax	تُسَبِّحُوهُ is coordinated with تُوَقِّرُوهُ.
ae:v3:s048:009:pass1:attach:a9	q:48:9:12	q:48:9:12	direct_object	head-to-dependent	high	وَتُسَبِّحُوهُ	morphology;local_syntax	The هُ suffix on تُسَبِّحُوهُ is the object pronoun of the verb.
ae:v3:s048:009:pass1:attach:a10	q:48:9:12	q:48:9:13	adverbial	head-to-dependent	high	وَتُسَبِّحُوهُ | بُكْرَةً	case_government;local_syntax	بُكْرَةً is an accusative time adverb for تُسَبِّحُوهُ.
ae:v3:s048:009:pass1:attach:a11	q:48:9:13	q:48:9:15	conjoined	head-to-dependent	high	بُكْرَةً | وَأَصِيلَاً	parallelism;local_syntax	وَأَصِيلًا is conjoined with بُكْرَةً as a second time adverb.
ae:v3:s048:010:pass1:attach:a1	q:48:10:1	q:48:10:2	particle_complement	head-to-dependent	high	إِنَّ | الَّذِينَ	case_government;local_syntax	ٱلَّذِينَ is the governed subject of إِنَّ.
ae:v3:s048:010:pass1:attach:a2	q:48:10:3	q:48:10:2	subject	head-to-dependent	high	يُبَايِعُونَكَ | الَّذِينَ	local_syntax;word_order	ٱلَّذِينَ is the relative subject of يُبَايِعُونَكَ.
ae:v3:s048:010:pass1:attach:a3	q:48:10:3	q:48:10:3	direct_object	head-to-dependent	high	يُبَايِعُونَكَ	morphology;local_syntax	The كَ suffix on يُبَايِعُونَكَ is the object pronoun of the verb.
ae:v3:s048:010:pass1:attach:a4	q:48:10:1	q:48:10:5	predication	head-to-dependent	high	إِنَّ | يُبَايِعُونَ	local_syntax	إِنَّمَا يُبَايِعُونَ ٱللَّهَ supplies the predicate content of إِنَّ.
ae:v3:s048:010:pass1:attach:a5	q:48:10:5	q:48:10:2	subject	head-to-dependent	high	يُبَايِعُونَ | الَّذِينَ	local_syntax;parallelism	ٱلَّذِينَ remains the subject of the predicate verb يُبَايِعُونَ.
ae:v3:s048:010:pass1:attach:a6	q:48:10:5	q:48:10:6	direct_object	head-to-dependent	high	يُبَايِعُونَ | اللَّهَ	case_government;local_syntax	ٱللَّهَ is accusative as the object of يُبَايِعُونَ.
ae:v3:s048:010:pass1:attach:a7	q:48:10:7	q:48:10:8	idafa	head-to-dependent	high	يَدُ | اللَّهِ	morphology;local_syntax	ٱللَّهِ is the genitive complement of the construct يَدُ.
ae:v3:s048:010:pass1:attach:a8	q:48:10:7	q:48:10:9	predication	head-to-dependent	high	يَدُ | فَوْقَ	local_syntax;word_order	فَوْقَ أَيْدِيهِمْ is the predicate of يَدُ ٱللَّهِ.
ae:v3:s048:010:pass1:attach:a9	q:48:10:9	q:48:10:10	idafa	head-to-dependent	high	فَوْقَ | أَيْدِيهِمْ	case_government;local_syntax	أَيْدِيهِمْ is genitive after the locative construct فَوْقَ.
ae:v3:s048:010:pass1:attach:a10	q:48:10:13	q:48:10:12	subject	head-to-dependent	high	نَكَثَ | فَمَنْ	local_syntax;word_order	مَنْ is the conditional subject of نَكَثَ.
ae:v3:s048:010:pass1:attach:a11	q:48:10:16	q:48:10:18	prep_complement	head-to-dependent	high	يَنْكُثُ | نَفْسِهِ	case_government;local_syntax	نَفْسِهِ is governed by عَلَى as complement of يَنكُثُ.
ae:v3:s048:010:pass1:attach:a12	q:48:10:21	q:48:10:20	subject	head-to-dependent	high	أَوْفَى | وَمَنْ	local_syntax;word_order	مَنْ is the conditional subject of أَوْفَى.
ae:v3:s048:010:pass1:attach:a13	q:48:10:21	q:48:10:23	prep_complement	head-to-dependent	high	أَوْفَى | بِمَا	case_government;local_syntax	مَا is governed by بِ as the content complement of أَوْفَى.
ae:v3:s048:010:pass1:attach:a14	q:48:10:24	q:48:10:25	prep_complement	head-to-dependent	high	عَاهَدَ	case_government;local_syntax	هُ in عَلَيْهُ is governed by عَلَى as complement of عَاهَدَ.
ae:v3:s048:010:pass1:attach:a15	q:48:10:24	q:48:10:26	direct_object	head-to-dependent	medium	عَاهَدَ | اللَّهَ	case_government;local_syntax	ٱللَّهَ is read as the accusative object of عَاهَدَ in عَاهَدَ عَلَيْهُ ٱللَّهَ.
ae:v3:s048:010:pass1:attach:a16	q:48:10:28	q:48:10:28	direct_object	head-to-dependent	high	فَسَيُؤْتِيهِ	morphology;local_syntax	The هِ suffix on سَيُؤْتِيهِ is the first object pronoun of the giving verb.
ae:v3:s048:010:pass1:attach:a17	q:48:10:28	q:48:10:29	direct_object	head-to-dependent	high	فَسَيُؤْتِيهِ | أَجْرَاً	case_government;local_syntax	أَجْرًا is the explicit reward-object of سَيُؤْتِيهِ.
ae:v3:s048:010:pass1:attach:a18	q:48:10:29	q:48:10:30	adjective	head-to-dependent	high	أَجْرَاً | عَظِيمَاً	agreement;local_syntax	عَظِيمًا agrees with أَجْرًا as its adjective.
ae:v3:s048:011:pass1:attach:a1	q:48:11:1	q:48:11:2	prep_complement	head-to-dependent	high	سَيَقُولُ	case_government	لَكَ marks the addressee of سَيَقُولُ.
